1799	-1
1800	-1
1801	-1
1802	-1
1803	-1
1804	-1
1805	-1
1806	-1
1807	-1
1808	-1
1809	-1
1810	-1
1811	-1
1812	-1
1813	-1
1814	-1
1815	-1
1816	-1
1817	-1
1818	-1
1819	-1
1820	-1
1821	-1
1822	-1
1823	-1
1824	-1
1825	-1
1826	-1
1827	-1
1828	-1
1829	-1
1830	-1
1831	-1
1832	-1
1833	-1
1834	-1
1835	-1
1836	-1
1837	-1
1838	-1
1839	-1
1840	-1
1841	-1
1842	-1
1843	-1
1844	-1
1845	-1
1846	-1
1847	-1
1848	-1
1849	-1
1850	-1
1851	-1
1852	-1
1853	-1
1854	-1
1855	-1
1856	-1
1857	-1
1858	-1
1859	-1
1860	-1
1861	-1
1862	-1
1863	-1
1864	-1
1865	-1
1866	-1
1867	-1
1868	-1
1869	-1
1870	-1
1871	-1
1872	-1
1873	-1
1874	-1
1875	-1
1876	-1
1877	-1
1878	-1
1879	-1
1880	-1
1881	-1
1882	-1
1883	-1
1884	-1
1885	-1
1886	-1
1887	-1
1888	-1
1889	-1
1890	-1
1891	-1
1892	-1
1893	-1
1894	-1
1895	-1
1896	-1
1897	-1
1898	-1
1899	-1
1900	-1
1901	-1
1902	-1
1903	-1
1904	-1
1905	-1
1906	-1
1907	-1
1908	-1
1909	-1
1910	-1
1911	-1
1912	-1
1913	-1
1914	-1
1915	-1
1916	-1
1917	-1
1918	-1
1919	-1
1920	-1
1921	-1
1922	-1
1923	-1
1924	-1
1925	-1
1926	-1
1927	-1
1928	-1
1929	-1
1930	-1
1931	-1
1932	-1
1933	-1
1934	-1
1935	-1
1936	-1
1937	-1
1938	-1
1939	-1
1940	-1
1941	-1
1942	-1
1943	-1
1944	-1
1945	-1
1946	-1
1947	-1
1948	-1
1949	-1
1950	-1
1951	-1
1952	-1
1953	-1
1954	-1
1955	-1
1956	-1
1957	-1
1958	-1
1959	-1
1960	-1
1961	-1
1962	-1
1963	-1
1964	-1
1965	-1
1966	-1
1967	-1
1968	-1
1969	-1
1970	-1
1971	-1
1972	-1
1973	-1
1974	-1
1975	-1
1976	-1
1977	-1
1978	-1
1979	-1
1980	-1
1981	-1
1982	-1
1983	-1
1984	-1
1985	-1
1986	-1
1987	-1
1988	-1
1989	-1
1990	-1
1991	-1
1992	-1
1993	-1
1994	-1
1995	-1
1996	-1
1997	-1
1998	-1
1999	-1
2000	-1
2001	-1
2002	-1
2003	-1
2004	-1
2005	-1
2006	-1
2007	-1
2008	-1
2009	-1
2010	-1
2011	-1
2012	-1
2013	-1
2014	-1
2015	-1
2016	-1
2017	-1
2018	-1
2019	-1
2020	-1
2021	-1
2022	-1
2023	-1
2024	-1
2025	-1
2026	-1
2027	-1
2028	-1
2029	-1
2030	7396
2031	7409
2032	7381
2033	7435
2034	7338
2035	7351
2036	7315
2037	7490
2038	7380
2039	7504
2040	7282
2041	7283
2042	7350
2043	7524
2044	7256
2045	7537
2046	7580
2047	7549
2048	7342
2049	7611
2050	7419
2051	7591
2052	7526
2053	7454
2054	7642
2055	7624
2056	7183
2057	7656
2058	7410
2059	7490
2060	7679
2061	7646
2062	-1
2063	7129
2064	7524
2065	7447
2066	7389
2067	7286
2068	7953
2069	7366
2070	7493
2071	-1
2072	7433
2073	7511
2074	7043
2075	7603
2076	7909
2077	7293
2078	7737
2079	7317
2080	7922
2081	7224
2082	7201
2083	7469
2084	7660
2085	-1
2086	7684
2087	7235
2088	7564
2089	7647
2090	-1
2091	-1
2092	7917
2093	7975
2094	7715
2095	7831
2096	7530
2097	7738
2098	7606
2099	-1
2100	7615
2101	7127
2102	7620
2103	7521
2104	-1
2105	7194
2106	-1
2107	7753
2108	7544
2109	7217
2110	-1
2111	-1
2112	-1
2113	8053
2114	-1
2115	7577
2116	-1
2117	7673
2118	7904
2119	7799
2120	7805
2121	8118
2122	8023
2123	7709
2124	-1
2125	7712
2126	7948
2127	8082
2128	7809
2129	7981
2130	7812
2131	7890
2132	7971
2133	7825
2134	7866
2135	7080
2136	7761
2137	7846
2138	7927
2139	7902
2140	6950
2141	8149
2142	8025
2143	7833
2144	8027
2145	7882
2146	7842
2147	8170
2148	12551
2149	12582
2150	12515
2151	12575
2152	12601
2153	12610
2154	12640
2155	12625
2156	12648
2157	12693
2158	12329
2159	12778
2160	12785
2161	12811
2162	12396
2163	12822
